koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed,log_koi_period,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_depth,stellar_density,planet_to_star_radius_ratio
1.0,0,0,0,0,7.8774163,176.3759,0.041,2.0805,1306.1,8.09685,2.16,89.92,553.0,22.18,29.84,0.0718,10.036489,41.450657,38.7,3,135.0,1.0,0.5008,4126.0,4.661,0.04,0.615,0.633,286.73804,49.97575,15.095,0.588,-0.34,0.27,0.00032,-2e-05,0.06,-0.03,0.07,-0.02,0.16,0.16,1,2.183510557460611,1.1505720275988207,6.317164686747284,3.1432898379116057,7.175566221791506,2.7213121625564862,0.032162958992227285
1.0,0,0,0,0,36.4454001,151.60125,0.028,4.007,1122.3,5.21237,1.99,89.98,332.0,2.88,71.53,0.0718,5.9903665,19.803268,21.7,3,27.0,3.0,0.6219,4126.0,4.661,0.04,0.615,0.633,286.73804,49.97575,15.095,0.01,0.04,-0.58,-0.00014,0.00084,-0.01,0.17,0.17,-0.07,0.36,0.36,1,3.62288387464892,1.095273387402595,5.808142489980444,1.355835153635182,7.0240260606475236,2.7213121625564862,0.029631614997468657
1.0,0,0,0,0,3.728732147,171.793255,0.558,2.683,5226.5,1.24118,6.02,86.7,1023.0,258.34,9.7,0.2396,28.264866,360.1958,345.2,1,357.0,1.0,0.6769,5497.0,4.577,-0.1,0.809,0.907,290.78574,50.054119,15.523,0.0,0.083,-0.217,0.00057,-0.00136,-0.072,0.041,0.083,0.033,-0.117,0.122,1,1.5536571215416388,1.9487632180377197,6.931471805599453,5.5581399421207385,8.56168843130279,1.7130171944299195,0.06814364045513611
1.0,0,0,0,0,2.243380573,170.679233,0.915,1.1196,821.7,1.50915,1.99,82.88,822.0,107.6,7.38,0.1171,4.251499,30.578562,38.9,1,472.0,1.0,0.5576,4149.0,4.698,-0.32,0.564,0.578,285.17621,50.149818,15.135,0.0,-0.06,0.46,-0.00024,-0.00057,0.19,0.27,0.33,0.05,-0.06,0.08,1,1.1766161725830342,1.095273387402595,6.71295620067707,4.687671407499835,6.712591614174885,3.2217402766317753,0.0323110695451121
0.0,0,1,0,0,10.405998015,177.197466,0.324,6.5036,14489.0,0.38489,11.23,88.57,833.0,113.94,13.012,0.2865,97.352005,691.1691,745.2,1,117.0,1.0,0.8796,5746.0,4.393,-0.54,0.924,0.77,289.23553,50.241001,15.562,0.553,0.091,-0.188,-0.00025,0.0,-0.011,0.004,0.012,-0.026,-0.098,0.101,0,2.43413935870312,2.503891949699081,6.726233402358747,4.744410253079596,9.581214035314728,0.9760561708613655,0.11129743272600416
1.0,0,0,0,0,2.337437946,171.761982,0.28,1.9982,971.2,2.41093,2.34,88.19,1070.0,311.16,8.86,0.1496,6.0310416,63.58795,82.4,2,578.0,1.0,0.6818,5005.0,4.595,0.14,0.765,0.85,293.83331,50.23035,15.334,0.0,0.16,-0.45,6e-05,0.00045,0.027,0.05,0.061,0.357,0.2,0.41,1,1.2052034305947152,1.205970806988609,6.976348070447749,5.743515876874802,6.879561544611355,1.8986049999762673,0.028011204481792718
1.0,0,0,0,0,11.59822233,180.395376,0.679,2.5237,2804.5,3.14915,2.65,88.62,396.0,5.82,28.2,0.3872,11.461336,62.376225,71.0,1,115.0,1.0,0.6552,3688.0,4.79,0.0,0.473,0.503,296.22195,50.28722,15.937,0.178,0.63,0.92,-0.00029,0.0006,0.059,-0.03,0.066,0.29,0.628,0.69,1,2.5335557190833837,1.2947271675944,5.983936280687191,1.9198594718553708,7.939337055191027,4.753183302772003,0.051305283863423395
1.0,0,0,0,0,6.575315881,173.634044,0.39,4.3084,2793.3,0.64392,5.31,88.03,1015.0,251.38,11.37,0.2965,20.537346,210.22159,221.1,1,205.0,1.0,0.5611,5992.0,4.415,-0.32,0.989,0.927,290.09805,50.321609,15.312,0.013,0.016,-0.099,0.00044,-7e-05,-0.033,-0.04,0.052,-0.009,-0.181,0.181,1,2.024895050988039,1.8421356765531218,6.923628628138427,5.530935888224764,7.9353369069948645,0.9582765471349269,0.04916721296903299
1.0,0,0,0,0,7.275040844,169.994217,0.547,7.5377,3001.0,0.10578,4.86,85.29,833.0,113.64,6.66,0.224,24.639503,234.95987,312.1,1,188.0,1.0,0.1322,5485.0,4.556,0.21,0.867,0.986,295.45529,50.49456,15.08,0.0,0.234,0.323,0.00066,0.00064,-0.054,-0.065,0.085,0.008,-0.134,0.134,1,2.1132438570817613,1.7681496035889213,6.726233402358747,4.741796783519916,8.007034012193408,1.5129327447398915,0.051332750294688013
1.0,0,0,0,0,19.27153892,186.77093,0.031,2.7594,1219.8,8.48241,1.93,89.97,393.0,5.66,55.02,0.2589,6.437265,28.490973,37.1,2,67.0,1.0,0.8388,4077.0,4.702,-0.24,0.56,0.576,293.97336,50.53191,15.385,0.0,0.78,0.05,-0.00076,0.00145,0.2,-0.17,0.26,0.28,-0.23,0.36,1,3.009217878647665,1.0750024230289759,5.976350909297934,1.8961194845522977,7.107261660530193,3.279883381924197,0.03156070120355834
1.0,0,0,0,0,10.06524317,136.28906,0.628,1.369,1053.3,18.09666,1.91,89.22,488.0,13.43,45.9,0.2589,5.446764,21.658537,30.3,2,126.0,2.0,0.0088,4077.0,4.702,-0.24,0.56,0.576,293.97336,50.53191,15.385,0.0,-0.42,0.02,0.00053,0.00116,0.11,-0.23,0.25,0.17,-0.23,0.28,1,2.4038089497640187,1.068153081183401,6.192362489474872,2.6693093727857793,6.9606323185829035,3.279883381924197,0.03123364730507587
1.0,0,0,0,0,12.3935651,178.74725,0.883,3.8896,916.6,0.27483,2.66,86.13,677.0,49.68,13.07,0.2665,5.6057496,31.608551,35.8,1,107.0,1.0,0.8571,5557.0,4.603,-0.4,0.75,0.832,296.02133,50.56778,15.505,0.758,0.13,0.39,0.00019,0.00011,-0.17,-0.04,0.17,-0.16,0.09,0.18,1,2.5947743751981243,1.297463147413275,6.519147287940395,3.9255313554529385,6.821761565815161,1.972148148148148,0.03247863247863248
0.998,0,0,0,0,43.84439721,151.93538,0.852,6.802,615.2,0.22039,2.87,88.27,531.0,18.77,28.2,0.2676,16.554466,65.59482,83.7,4,29.0,2.0,0.9647,5854.0,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,0.012,0.19,0.01,0.0002,0.00012,0.12,-0.2,0.23,0.21,-0.03,0.22,1,3.8031986578473376,1.3532545070416904,6.2766434893416445,2.9841656371825254,6.423571586162567,0.9175695216279183,0.025970406405189012
0.0,0,1,1,0,3.341913228,171.63943,1.213,3.813,725.3,0.01791,21.55,56.44,1032.0,268.67,2.19,0.1959,5.0937037,32.72262,39.0,1,780.0,1.0,0.0,5295.0,4.551,-0.02,0.811,0.853,292.31595,38.27029,15.629,0.0,-8.51,0.75,0.00348,-0.00058,-5.106,0.825,5.172,-5.301,0.823,5.364,0,1.4683150869173962,3.1157350659486873,6.940222469119639,5.5971989892534175,6.587963152612122,1.5991399334260235,0.2433345528290041
0.773,0,0,1,0,1.626630225,169.820171,1.26,2.1145,1620.6,0.09631,32.43,58.03,1547.0,1355.88,2.38,0.2711,5.3061833,45.885685,103.6,1,664.0,1.0,0.8796,5735.0,4.41,-0.18,0.973,0.889,294.36819,38.31028,15.279,0.0,0.09,-1.31,-2e-05,0.0008,0.1,-0.809,0.82,-0.006,-0.96,0.96,0,0.9657017413744725,3.509453700432007,7.344719054149673,7.212943225563584,7.39116859513779,0.9650798325056077,0.30521893317371224
1.0,0,0,0,0,2.711504086,170.03417,0.023,3.0099,837.5,0.91618,3.12,89.81,1420.0,960.79,7.088,0.3024,6.3430967,48.726124,64.5,2,494.0,1.0,0.228,6214.0,4.442,0.07,1.076,1.169,291.65353,38.494659,15.541,0.0,0.42,0.32,-0.00037,-0.0003,-0.02,0.05,0.05,0.02,0.1,0.104,1,1.3114372084774586,1.415853163361435,7.259116128097101,6.868796131617542,6.731614581263264,0.9383777403969326,0.02655337227827934
1.0,0,0,0,0,7.21203748,172.81782,0.012,4.0491,950.4,0.99867,3.32,89.95,1025.0,260.58,14.003,0.3024,6.1683164,40.04205,51.5,2,165.0,2.0,0.3431,6214.0,4.442,0.07,1.076,1.169,291.65353,38.494659,15.541,0.0,0.07,0.81,-0.00011,-0.00083,0.05,0.07,0.09,0.07,0.19,0.2,1,2.1056010631988777,1.463255402256019,6.933423025730715,5.566740164061006,6.857934583998181,0.9383777403969326,0.028255511526886986
,0,0,0,1,14.1798187,171.50237,0.1601,2.505,459.9,7.76746,1.88,89.95,711.0,60.35,43.54,0.2714,,,11.2,1,,,,5799.0,4.539,-0.1,0.878,0.975,291.0448,51.321671,15.727,,,,,,,,,,,,0,2.7199668285496528,1.0577902941478545,6.568077911411976,4.116595171156921,6.133181099726462,1.4405258896395357,0.019608333959131224
1.0,0,0,0,0,8.47237911,174.16212,0.022,2.7245,1123.5,3.86328,2.59,89.95,751.0,75.44,24.47,0.2043,5.7419868,39.867977,47.6,2,159.0,1.0,0.9241,5354.0,4.587,-0.08,0.788,0.884,296.36652,51.319519,15.339,0.046,1.18,0.22,-0.00048,0.00037,-0.148,0.09,0.17,-0.097,0.04,0.106,1,2.2483801016227942,1.2781522025001875,6.62273632394984,4.336506119372072,7.02509377139937,1.8066482825625378,0.030098919692828317
0.989,0,0,0,0,60.4189369,181.16367,0.094,5.039,931.3,4.26444,2.36,89.94,390.0,5.49,93.71,0.2043,6.335456,15.139797,20.1,2,22.0,2.0,0.6244,5354.0,4.587,-0.08,0.788,0.884,296.36652,51.319519,15.339,0.424,-0.06,0.26,0.0007,0.00025,0.0,0.53,0.53,0.09,0.46,0.46,1,4.117718206168643,1.2119409739751128,5.968707559985366,1.8702625307159986,6.837654651302648,1.8066482825625378,0.027426042654469046
1.0,0,0,0,0,12.611904345,180.892284,0.55,5.1497,6105.6,0.61222,7.4,88.17,753.0,76.15,17.27,0.2622,31.536423,207.6196,277.2,1,104.0,1.0,0.0586,5795.0,4.508,-0.02,0.919,0.992,289.11221,51.737381,15.14,0.0,-0.232,1.099,0.00117,0.00148,-0.065,-0.058,0.087,-0.033,-0.017,0.037,1,2.610944729358605,2.128231705849268,6.625392368007956,4.34575157880917,8.717125432469853,1.27810089214805,0.07373837624109658
0.0,0,1,0,0,1.433769925,170.403536,1.268,1.8868,1976.3,0.1372,46.58,58.99,1920.0,3209.29,2.46,0.2904,10.709492,67.78838,112.6,1,481.0,1.0,0.0003,6017.0,4.22,0.02,1.339,1.083,290.84369,37.728828,15.122,0.021,0.4,-1.34,-0.00021,0.00026,-0.009,-0.105,0.106,0.035,-0.1,0.11,0,0.8894414646250481,3.8624125048748117,7.560601162768557,8.074116554722535,7.589487556726784,0.451114436540497,0.3185636867488996
0.0,0,1,1,0,10.31872301,173.31543,1.215,3.836,871.7,0.03681,28.59,78.15,876.0,139.26,5.92,0.2844,9.854863,34.775192,38.2,1,130.0,1.0,0.9336,5927.0,4.409,0.07,1.06,1.05,291.84891,37.713501,15.065,0.0,8.13,-7.13,-0.00697,0.0046,3.77,-3.47,5.12,2.83,-3.84,4.77,0,2.4264582581078145,3.3874364664121184,6.776506992372183,4.943497843108764,6.771591854169266,0.8816002471839169,0.24699357246527057
1.0,0,0,0,0,2.539183147,169.67494,0.238,2.4282,382.1,1.46261,2.06,88.28,1332.0,743.09,7.93,0.2291,4.680462,34.037075,38.9,1,528.0,1.0,0.2119,5519.0,4.35,0.14,1.062,0.921,291.43997,37.905659,15.026,0.085,-0.18,-0.06,3e-05,-0.00019,0.15,0.21,0.26,0.1,0.25,0.26,1,1.2638959510839078,1.1184149159642893,7.195187320178709,6.6121619952590205,5.9482960517066035,0.7689287156894739,0.017763153356373695
1.0,0,0,0,0,6.770300385,170.57662,0.838,2.0844,1304.0,1.45164,2.77,86.84,812.0,102.87,15.21,0.308,6.5691905,43.840405,50.8,1,200.0,1.0,0.9274,5653.0,4.656,-0.84,0.679,0.767,290.87051,38.273628,15.591,0.005,-0.31,-0.73,0.0002,0.00057,0.09,0.065,0.11,0.05,-0.018,0.05,1,2.050308823220453,1.3270750014599193,6.70073110954781,4.64314011723972,7.173958319756794,2.450112585228819,0.03735832159985326
0.0,0,1,1,1,0.444291966,169.865406,1.258,2.0792,10967.0,0.42351,27.51,39.97,1836.0,2706.26,1.641,0.2337,40.64358,277.1132,299.7,1,1466.0,1.0,0.8848,5255.0,4.678,-0.72,0.636,0.709,290.99689,38.28492,15.748,0.0,5.224,-35.165,-0.0478,0.2722,1.47,-7.217,7.365,0.65,-7.91,7.94,0,0.3676192125532573,3.3502549029245805,7.515889085215125,7.903692332286873,9.30273722124215,2.755972554027324,0.3961054668601839
1.0,0,0,0,0,20.06036336,147.46554,0.556,3.3203,1494.7,3.09445,1.96,89.21,361.0,4.0,40.4,0.4175,7.1802754,27.241827,35.2,4,59.0,2.0,0.7533,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,0.016,0.56,0.04,-0.00124,-0.0001,0.0,-0.03,0.03,-0.18,-0.15,0.23,1,3.047392760118242,1.085189268335969,5.891644211825771,1.6094379124341003,7.310349603665281,4.189507375439958,0.03640713579861653
1.0,0,0,0,0,46.1842039,165.23729,0.013,4.758,1394.7,3.99779,1.83,89.99,273.0,1.32,76.67,0.4175,6.2605453,18.020908,26.0,4,25.0,3.0,0.8358,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,0.006,0.08,-1.12,-0.00044,0.00144,-0.07,0.04,0.08,-0.25,-0.06,0.26,1,3.854059173443712,1.0402767116551463,5.6131281063880705,0.8415671856782186,7.241151360514599,4.189507375439958,0.033992376791565436
0.952,0,0,0,0,23.9800854,147.537,0.95,5.351,104.0,0.05654,1.31,85.45,649.0,41.94,11.98,0.2676,4.1784496,10.87813,17.1,4,56.0,4.0,0.9971,5854.0,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,0.096,1.2,1.28,-7e-05,-0.000102,0.1,-0.62,0.64,0.3,-0.46,0.53,1,3.218078923426576,0.8372475245337022,6.476972362889683,3.7598037924506347,4.653960350157523,0.9175695216279183,0.011854087941044462
0.994,0,0,0,0,7.82502168,136.54995,0.708,2.186,520.8,2.54508,1.2,87.99,494.0,14.05,20.2,0.4175,3.8379083,12.582854,15.9,4,154.0,4.0,0.251,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,0.048,1.18,-0.7,-0.00071,0.00031,0.31,-0.45,0.55,0.11,-0.58,0.59,1,2.1775910594735666,0.7884573603642702,6.20455776256869,2.711377991194885,6.257284372702628,4.189507375439958,0.022290083142010118
1.0,0,0,0,0,3.895936525,170.527552,0.524,2.3111,8544.8,2.31292,7.34,87.56,1005.0,241.62,12.29,0.2521,35.58241,375.5263,370.8,1,275.0,1.0,0.1164,5557.0,4.592,-0.3,0.774,0.866,294.65524,39.308361,15.725,0.0,0.026,-0.115,0.00211,-0.00111,-0.246,0.238,0.342,-0.01,-0.012,0.016,1,1.5884055804609503,2.1210632163706555,6.913737350659685,5.491496433342773,9.053195213168596,1.8676479262991792,0.0868425287029938
0.999,0,0,0,0,22.36646466,175.45862,0.4,5.228,986.8,1.12517,2.32,89.26,536.0,19.45,31.0,0.2521,6.2514634,25.599396,32.1,1,48.0,1.0,0.4848,5395.0,4.615,-0.34,0.734,0.821,294.71063,39.52174,15.583,0.799,-0.15,-0.33,0.00016,-0.00016,0.08,-0.09,0.12,0.09,-0.21,0.23,1,3.1513018602566065,1.199964782928397,6.285998094508865,3.017982882488811,6.895480248106525,2.0761320715764158,0.028944715593216954
1.0,0,0,0,0,1.625522174,170.8266564,0.076,2.38963,7969.0,1.28198,9.73,89.22,1579.0,1467.41,5.6364,0.224,43.135384,712.5235,799.7,1,657.0,1.0,0.254,5539.0,4.322,0.16,1.106,0.935,293.87192,38.422939,15.001,0.0,0.147,-0.53,-0.00134,-0.00226,0.01,0.195,0.195,-0.037,-0.01,0.038,1,0.9652797996895168,2.373043556642607,7.365180126021013,7.291935461732969,8.98343977178426,0.6911084929046913,0.08056289701859322
0.0,1,0,1,0,7.544039,171.7982,1.175,6.222,322.6,0.00393,17.47,58.94,838.0,116.46,2.28,0.2711,4.5001316,12.162734,14.2,1,143.0,2.0,0.0016,5657.0,4.567,-0.18,0.824,0.919,293.94116,38.601101,15.559,,32.76,6.49,,-0.00203,,,,,,,0,2.145233846814163,2.9161477942111484,6.732210706467206,4.766097850094374,5.779508185184337,1.642607783096785,0.19415253031757884
1.0,0,0,0,0,9.02930689,177.20422,0.024,3.1449,1019.8,2.66613,2.57,89.94,757.0,77.75,22.57,0.2043,7.610865,47.37303,53.9,1,146.0,1.0,0.894,5349.0,4.526,-0.12,0.82,0.824,290.33362,38.72823,15.387,0.097,-0.36,0.28,-0.00038,-6e-05,0.23,0.18,0.29,-0.08,0.29,0.3,1,2.305511495897141,1.2725655957915476,6.630683385642372,4.366278277705742,6.9283419125905255,1.494464676948971,0.028700973822925042
0.053,0,1,0,0,10.328035714,174.581054,0.281,7.7915,16918.0,0.23528,13.28,88.54,843.0,119.31,10.988,0.2676,76.945915,589.42316,636.8,1,114.0,1.0,0.529,5627.0,4.359,-0.1,1.024,0.874,287.69675,38.886452,15.646,0.0,0.088,-0.11,0.001,0.0008,-0.072,-0.022,0.075,-0.031,-0.042,0.053,0,2.427280689665321,2.658859956911438,6.738152494595957,4.7900717450454335,9.736192529758796,0.8139759302139282,0.11876144688644688
1.0,0,0,0,0,143.2063047,154.23552,0.379,8.9302,10566.0,1.83449,8.9,89.83,308.0,2.14,125.8,0.224,45.13809,115.57215,138.8,5,9.0,2.0,-1.0,5485.0,4.556,0.21,0.867,0.986,285.28363,38.947281,15.403,0.081,-0.232,-0.442,-0.0003,0.0009,-0.031,-0.042,0.052,0.031,-0.032,0.044,1,4.971244945809082,2.2925347571405443,5.733341276897746,1.144222799920162,9.265491216441031,1.5129327447398915,0.09400441926393484
0.95,0,0,0,0,6.164876,135.63916,0.646,3.262,55.8,0.69664,0.79,86.69,1021.0,256.35,11.19,0.2676,2.6950479,11.552998,14.4,4,207.0,3.0,0.6301,5854.0,4.406,-0.12,1.012,0.951,300.86398,44.337551,12.882,0.567,0.3,-0.34,1.2e-05,3e-05,-0.8,-0.22,0.8,-0.7,-0.04,0.7,1,1.9691907547800644,0.5822156198526637,6.92951677076365,5.550437026098764,4.039536325727106,0.9175695216279183,0.007148648452996279
0.745,0,0,0,0,60.32494216,243.892578,0.224,6.6188,20280.0,2.37656,12.19,89.83,411.0,6.77,77.04,0.224,88.82677,323.38303,347.2,5,22.0,1.0,0.0005,5485.0,4.556,0.21,0.867,0.986,285.28363,38.947281,15.403,0.051,-0.316,-0.356,0.0011,0.0,-0.01,0.012,0.016,0.065,0.042,0.078,1,4.116186646972482,2.579458966729223,6.021023349349527,2.050270164379556,9.917439766154132,1.5129327447398915,0.12875436750869276
,0,0,0,0,29.1598615,150.69922,0.3619,4.803,488.0,1.92739,1.91,89.38,524.0,17.85,44.2,0.2209,,,11.6,5,,,,5485.0,4.556,0.21,0.867,0.986,285.28363,38.947281,15.403,,,,,,,,,,,,1,3.406511950954145,1.068153081183401,6.263398262591624,2.93651291389402,6.192362489474872,1.5129327447398915,0.020173982111698373
0.0,0,0,1,1,1.540397253,170.50479,1.225,2.1541,816.1,0.06102,25.69,51.56,1470.0,1105.68,1.971,0.2555,7.5703845,32.004185,38.8,1,842.0,1.0,0.6173,5663.0,4.53,0.21,0.915,1.034,286.92639,38.921631,15.974,0.0,-2.91,-3.71,0.00168,0.00205,-6.5,0.31,6.5,-6.6,0.18,6.6,0,0.9323204676203227,3.284288963416433,7.293697720601438,7.009119821362617,6.705761486390662,1.3497621843694863,0.2571108308813227
0.0,0,0,1,1,2.99025443,171.9834,0.014,5.414,589.2,0.17407,1.7,89.81,918.0,168.45,4.349,0.1054,4.439786,35.481506,48.5,1,454.0,1.0,0.0,4667.0,4.578,0.1,0.731,0.737,287.74881,38.92955,15.842,0.0,137.34,-4.82,-0.07562,0.0026,9.915,-0.051,9.915,9.688,0.06,9.688,0,1.3838549957860418,0.9932517730102834,6.823286122355687,5.132557898053061,6.380461462508839,1.8867543371176514,0.021296532924439903
1.0,0,0,0,0,1.594745374,170.6483505,0.514,1.9604,15044.0,1.77544,11.3,85.25,1539.0,1329.42,6.203,0.2965,62.03516,1015.921,1009.3,1,762.0,1.0,1.0,5934.0,4.491,-0.38,0.893,0.901,285.21381,39.027481,15.53,0.0,-0.31,-0.482,-0.0009,0.0006,0.009,-0.004,0.01,0.024,0.013,0.027,1,0.9534883900309562,2.509599262378372,7.3395376954076745,7.193249960838482,9.618800989064146,1.2652327191197672,0.11587889527419203
1.0,0,0,0,0,4.783002698,170.508434,0.003,2.335,1008.7,3.45234,2.5,89.99,886.0,145.48,16.102,0.186,7.252221,57.638233,70.6,1,281.0,1.0,0.5746,5170.0,4.574,0.18,0.807,0.891,287.09399,39.060719,15.119,0.282,0.2,0.15,-0.00022,2e-05,0.034,0.001,0.034,0.058,0.239,0.25,1,1.7549230457158305,1.252762968495368,6.787844982309579,4.986888900366255,6.917408536010275,1.6953411357727302,0.028368987476794165
1.0,0,0,0,0,20.50588921,181.43428,0.26,4.0595,2105.5,2.64998,3.41,89.62,518.0,17.06,38.91,0.153,12.827003,70.729904,78.5,1,69.0,1.0,0.0106,4905.0,4.544,-0.04,0.761,0.739,289.31543,39.153278,15.398,0.722,-0.05,-0.1,0.00013,0.0001,-0.046,0.01,0.047,0.004,0.108,0.108,1,3.068326814369461,1.4838746894587547,6.251903883165888,2.8936995479888394,7.652783081419071,1.6768355320750377,0.04103430516045496
1.0,0,0,0,0,3.340218842,171.979062,0.466,1.9104,1632.6,3.23586,2.03,87.85,656.0,43.73,12.4,0.4175,8.777286,58.181076,71.6,4,398.0,1.0,0.4776,3950.0,4.754,-0.46,0.493,0.502,286.07913,39.27832,15.954,0.058,-0.59,0.05,0.00053,-0.00013,0.026,0.05,0.06,-0.15,-0.039,0.154,1,1.467924771265008,1.1085626195212777,6.487684018484611,3.8006444174447567,7.398541447410401,4.189507375439958,0.03770739064856712
0.0,0,1,1,0,2.507089906,171.002455,1.255,2.0067,1339.2,0.11003,30.26,67.79,1326.0,730.47,3.32,0.2868,7.337525,50.679256,64.9,1,408.0,1.0,0.887,5926.0,4.506,-0.04,0.939,1.03,295.37805,40.493401,15.555,0.0,2.13,4.56,-0.002,-0.005,1.489,2.917,3.275,1.599,2.83,3.251,0,1.2547866069856992,3.4423393249933305,7.190676034332207,6.595056207999221,7.20057413553907,1.2440574831423057,0.29510780309502355
1.0,0,0,0,0,18.64932728,174.771,0.08,4.4056,893.6,1.97596,3.12,89.86,701.0,57.13,33.12,0.2555,7.871079,36.000114,46.1,3,71.0,1.0,0.0683,5775.0,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,0.0,-0.13,0.19,-0.00068,0.00041,0.42,-0.37,0.56,0.14,0.1,0.17,1,2.9780431026147314,1.415853163361435,6.553933404025811,4.062681881713259,6.7963766909987475,0.8787437460906022,0.0271333604666938
1.0,0,0,0,0,4.90144976,138.60548,0.529,4.1654,140.7,0.3709,1.7,86.1,1262.0,598.74,7.78,0.257,5.743281,33.185894,50.6,4,193.0,3.0,0.0464,5847.0,4.191,0.26,1.402,1.113,297.02826,48.208611,12.487,0.054,0.26,0.3,-5.6e-05,-1.2e-05,-0.57,-0.15,0.59,-0.7,0.0,0.7,1,1.7751980427608578,0.9932517730102834,7.141245122350491,6.396496227966792,4.953712146696635,0.403878861585949,0.011103969734497551
0.998,0,0,0,0,9.75192101,138.78608,0.949,4.793,418.0,0.044,2.76,80.97,870.0,135.66,6.05,0.2555,4.4869766,24.258644,28.5,3,132.0,3.0,0.3894,5775.0,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,0.482,-0.58,0.5,-0.00013,6e-05,0.16,0.03,0.16,-0.06,0.41,0.42,1,2.375084437213629,1.324418957401803,6.769641976852503,4.917496089352632,6.037870919922137,0.8787437460906022,0.024002588105152205
1.0,0,0,0,0,38.5576546,163.85063,0.911,5.794,993.0,0.19756,4.02,87.91,550.0,21.71,24.9,0.2555,7.5526104,32.640865,39.7,3,37.0,2.0,0.5868,5775.0,4.405,0.16,1.053,1.026,290.46176,40.562462,15.386,0.0,0.14,-0.07,-0.00101,0.0007,0.47,-0.04,0.47,0.26,0.31,0.41,1,3.677759217838212,1.6134299337036377,6.311734809152915,3.122805356117467,6.901737206656574,0.8787437460906022,0.03496029137054778
0.99,0,0,0,0,3.525632539,170.0479951,0.12,2.59959,22335.0,2.43681,11.58,89.41,975.0,213.12,11.699,0.1914,162.61552,2078.4102,1996.7,1,382.0,1.0,0.1434,5150.0,4.572,0.08,0.793,0.855,290.58173,40.5774,15.224,0.0,0.1332,-0.1522,-0.00196,0.006,-0.01,-0.052,0.053,0.032,-0.231,0.233,1,1.5097573550068193,2.5321082512722946,6.883462586413092,5.36653660552518,10.0139550055621,1.7145357804035564,0.13372503914748554
1.0,0,0,0,0,7.748094239,174.997206,0.517,3.5957,2472.1,1.06292,5.52,88.02,964.0,204.39,15.0,0.2799,13.618479,106.29421,113.2,1,133.0,1.0,0.0761,5973.0,4.439,0.36,1.085,1.181,294.4899,39.771439,15.67,0.097,0.11,-0.12,0.00054,-1e-05,-0.089,0.077,0.117,0.082,0.137,0.159,1,2.1688358753902417,1.8748743759385615,6.872128101338986,5.3249106108175575,7.813227703420413,0.9246144642466914,0.04658935534511571
1.0,0,0,0,0,23.96793669,186.22182,0.416,3.827,1182.3,3.03325,1.8,89.47,329.0,2.77,45.2,0.2575,5.809559,22.27284,27.5,2,43.0,1.0,0.7252,3747.0,4.728,0.1,0.524,0.536,283.86639,39.898079,15.414,0.01,-0.55,0.67,0.00068,-0.00088,-0.23,0.05,0.23,-0.17,0.32,0.36,1,3.217592469319637,1.0296194171811583,5.799092654460526,1.3270750014599193,7.076062424390513,3.7253830027343198,0.031457092525794816
0.995,0,0,0,0,8.29561738,135.79284,0.888,1.3421,824.3,4.18931,1.82,87.95,469.0,11.39,24.8,0.2575,3.484774,15.260293,17.9,2,119.0,2.0,0.8214,3747.0,4.728,0.1,0.524,0.536,283.86639,39.898079,15.414,0.029,-0.13,1.06,0.00013,-0.00096,-0.33,0.5,0.6,-0.39,0.85,0.94,1,2.2295430396239198,1.0367368849500223,6.152732694704104,2.5168896956410514,6.715746956598639,3.7253830027343198,0.031806615776081425
1.0,0,0,0,0,8.11437482,176.33968,0.573,2.2736,1558.0,3.76716,2.1,88.61,460.0,10.55,23.58,0.2964,6.7459397,45.585175,56.4,1,167.0,1.0,0.1566,3692.0,4.753,0.28,0.517,0.553,288.81201,40.033401,15.877,0.024,-0.74,-0.8,0.00033,0.00054,0.08,-0.018,0.082,-0.588,-0.517,0.78,1,2.2098528177366696,1.1314021114911006,6.133398042996649,2.446685436967803,7.351799869057777,4.0017826964985845,0.03719684570748401
