koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
1.0,0,0,0,0,3.689920099,170.36571,2455003.366,0.0,,0.151,2.6557,,426.7,0.018878,1.70798,1.89,0.0469,89.19,1147.0,408.99,10.71,0.0,0.0,0.2889,0.3511,4.8750124,31.786789,35.6,1,360.0,1.0,0.4053,,,5880.0,4.518,-0.06,0.917,1.01,,291.62241,50.61824,15.242,15.735,15.177,15.031,14.969,14.012,13.72,13.764,0.255,19.441486,50.61826,-0.27,0.07,0.00017,0.00012,-0.27,0.05,0.27,-0.3,-0.02,0.3,1
1.0,0,0,0,0,4.431238488,171.015,2455004.015,0.0,,0.405,3.15,,1010.9,0.02933,1.01996,3.25,0.0529,87.72,1104.0,351.23,10.19,0.0,0.0,0.2555,0.4191,6.815371,58.259056,71.1,3,302.0,1.0,0.52,,,5714.0,4.428,0.16,1.015,1.007,,295.81616,51.121738,15.367,15.912,15.311,15.133,15.081,14.179,13.799,13.765,0.016,19.7210781,51.121966,0.03,0.82,0.0005,-0.0001,-0.097,0.03,0.1,-0.045,0.06,0.07,1
1.0,0,0,0,0,11.37936986,133.84992,2454966.85,0.0,,0.911,2.6255,,1023.5,0.035628,0.63438,3.95,0.0993,86.8,806.0,99.68,16.31,0.0,0.0,0.2555,0.4191,5.2506146,29.930164,37.9,3,109.0,2.0,0.2364,,,5714.0,4.428,0.16,1.015,1.007,,295.81616,51.121738,15.367,15.912,15.311,15.133,15.081,14.179,13.799,13.765,0.372,19.721105,51.12198,0.93,0.88,-0.00041,-0.00017,0.09,-0.06,0.11,0.14,-0.05,0.15,1
1.0,0,0,0,0,26.39432897,176.05459,2455009.055,0.0,,0.602,3.573,,1510.9,0.03681,2.93923,3.07,0.1635,89.28,489.0,13.49,47.7,0.0,0.0,0.1959,0.5086,8.917681,41.269753,48.2,1,51.0,1.0,0.2735,,,5129.0,4.595,0.02,0.763,0.846,,289.39972,51.25032,15.234,15.956,15.16,14.924,14.816,13.757,13.272,13.172,0.592,19.2933174,51.250533,0.09,0.77,0.00037,3e-05,-0.18,0.2,0.27,-0.18,0.05,0.18,1
1.0,0,0,0,0,13.57078281,136.279194,2454969.279,0.0,,0.866,3.3539,,511.7,0.023908,0.49865,2.64,0.1096,87.07,785.0,89.61,16.93,0.0,0.0,0.2676,0.3928,18.771214,76.76887,88.4,4,101.0,1.0,0.6645,,,5854.0,4.406,-0.12,1.012,0.951,,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.044,20.0576138,44.337549,0.61,0.0,-4.4e-05,0.000108,0.26,0.02,0.26,0.37,0.19,0.41,1
1.0,0,0,0,0,7.12594387,139.00492,2454972.005,0.0,,0.898,3.0014,,192.4,0.01512,0.23879,1.79,0.0711,84.02,997.0,233.31,8.62,0.0,0.0,0.2676,0.3928,6.1814723,39.793564,47.1,3,181.0,2.0,0.7788,,,5779.0,4.339,-0.06,1.087,0.941,,287.88733,46.276241,12.791,13.111,12.732,12.654,12.648,11.811,11.555,11.503,0.009,19.1924958,46.276037,0.29,-0.73,-6.9e-05,6.1e-05,0.03,0.04,0.06,-0.09,-0.21,0.23,1
0.014,0,1,0,0,7.442652004,169.9717797,2455002.972,0.0,,0.137,2.3078,,24446.0,0.143936,7.48712,15.03,0.0742,89.72,967.0,206.78,27.99,0.0,0.0,0.2965,0.3342,115.64278,1044.7283,835.6,1,180.0,1.0,0.0786,,,6108.0,4.469,-0.3,0.956,0.981,,288.98682,49.733742,15.27,15.712,15.224,15.08,14.994,14.143,13.789,13.699,0.0,19.26578646,49.7336841,-0.054,-0.201,0.0128,0.0041,-0.068,-0.035,0.076,-0.105,-0.061,0.122,0
1.0,0,0,0,0,16.38489988,172.72782,2455005.728,0.0,,0.001,3.0249,,1127.1,0.029758,5.4538,2.0,0.1084,90.0,433.0,8.35,42.62,0.0,0.0,0.0718,0.6834,6.419572,28.122635,28.9,3,65.0,2.0,0.7202,,,4126.0,4.661,0.04,0.615,0.633,,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,0.204,19.11585,49.97583,-0.67,0.28,0.0006,-3e-05,0.02,-0.02,0.03,-0.07,0.15,0.17,1
1.0,0,0,0,0,7.8774163,176.3759,2455009.376,0.0,,0.041,2.0805,,1306.1,0.03209,8.09685,2.16,0.0665,89.92,553.0,22.18,29.84,0.0,0.0,0.0718,0.6834,10.036489,41.450657,38.7,3,135.0,1.0,0.5008,,,4126.0,4.661,0.04,0.615,0.633,,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,0.588,19.1158594,49.975824,-0.34,0.27,0.00032,-2e-05,0.06,-0.03,0.07,-0.02,0.16,0.16,1
1.0,0,0,0,0,36.4454001,151.60125,2454984.601,0.0,,0.028,4.007,,1122.3,0.029681,5.21237,1.99,0.1847,89.98,332.0,2.88,71.53,0.0,0.0,0.0718,0.6834,5.9903665,19.803268,21.7,3,27.0,3.0,0.6219,,,4126.0,4.661,0.04,0.615,0.633,,286.73804,49.97575,15.095,16.328,15.068,14.567,14.305,13.153,12.507,12.36,0.01,19.11587,49.97559,0.04,-0.58,-0.00014,0.00084,-0.01,0.17,0.17,-0.07,0.36,0.36,1
1.0,0,0,0,0,3.728732147,171.793255,2455004.793,0.0,,0.558,2.683,,5226.5,0.068178,1.24118,6.02,0.0455,86.7,1023.0,258.34,9.7,0.0,0.0,0.2396,0.4415,28.264866,360.1958,345.2,1,357.0,1.0,0.6769,,,5497.0,4.577,-0.1,0.809,0.907,,290.78574,50.054119,15.523,16.107,15.461,15.273,15.177,14.179,13.825,13.669,0.0,19.3857191,50.05406,0.083,-0.217,0.00057,-0.00136,-0.072,0.041,0.083,0.033,-0.117,0.122,1
1.0,0,0,0,0,2.243380573,170.679233,2455003.679,0.0,,0.915,1.1196,,821.7,0.032248,1.50915,1.99,0.028,82.88,822.0,107.6,7.38,0.0,0.0,0.1171,0.6215,4.251499,30.578562,38.9,1,472.0,1.0,0.5576,,,4149.0,4.698,-0.32,0.564,0.578,,285.17621,50.149818,15.135,16.369,15.11,14.607,14.322,13.213,12.521,12.394,0.0,19.0117449,50.14995,-0.06,0.46,-0.00024,-0.00057,0.19,0.27,0.33,0.05,-0.06,0.08,1
0.0,0,1,0,0,10.405998015,177.197466,2455010.197,0.0,,0.324,6.5036,,14489.0,0.111248,0.38489,11.23,0.0855,88.57,833.0,113.94,13.012,0.0,0.0,0.2865,0.3556,97.352005,691.1691,745.2,1,117.0,1.0,0.8796,,,5746.0,4.393,-0.54,0.924,0.77,,289.23553,50.241001,15.562,16.096,15.528,15.333,15.219,14.305,13.944,13.93,0.553,19.28237064,50.2409479,0.091,-0.188,-0.00025,0.0,-0.011,0.004,0.012,-0.026,-0.098,0.101,0
1.0,0,0,0,0,2.337437946,171.761982,2455004.762,0.0,,0.28,1.9982,,971.2,0.027998,2.41093,2.34,0.0325,88.19,1070.0,311.16,8.86,0.0,0.0,0.1496,0.5746,6.0310416,63.58795,82.4,2,578.0,1.0,0.6818,,,5005.0,4.595,0.14,0.765,0.85,,293.83331,50.23035,15.334,16.11,15.283,15.001,14.882,13.81,13.3,13.195,0.0,19.5888925,50.230226,0.16,-0.45,6e-05,0.00045,0.027,0.05,0.061,0.357,0.2,0.41,1
1.0,0,0,0,0,11.59822233,180.395376,2455013.395,0.0,,0.679,2.5237,,2804.5,0.051287,3.14915,2.65,0.0798,88.62,396.0,5.82,28.2,0.0,0.0,0.3872,0.3156,11.461336,62.376225,71.0,1,115.0,1.0,0.6552,,,3688.0,4.79,0.0,0.473,0.503,,296.22195,50.28722,15.937,17.501,16.14,15.267,14.795,13.474,12.813,12.628,0.178,19.7481495,50.287475,0.63,0.92,-0.00029,0.0006,0.059,-0.03,0.066,0.29,0.628,0.69,1
1.0,0,0,0,0,6.575315881,173.634044,2455006.634,0.0,,0.39,4.3084,,2793.3,0.049152,0.64392,5.31,0.067,88.03,1015.0,251.38,11.37,0.0,0.0,0.2965,0.3342,20.537346,210.22159,221.1,1,205.0,1.0,0.5611,,,5992.0,4.415,-0.32,0.989,0.927,,290.09805,50.321609,15.312,15.797,15.275,15.104,15.03,14.071,13.793,13.686,0.013,19.3398711,50.321582,0.016,-0.099,0.00044,-7e-05,-0.033,-0.04,0.052,-0.009,-0.181,0.181,1
1.0,0,0,0,0,7.275040844,169.994217,2455002.994,0.0,,0.547,7.5377,,3001.0,0.051358,0.10578,4.86,0.0732,85.29,833.0,113.64,6.66,0.0,0.0,0.224,0.4695,24.639503,234.95987,312.1,1,188.0,1.0,0.1322,,,5485.0,4.556,0.21,0.867,0.986,,295.45529,50.49456,15.08,15.69,14.996,14.819,14.745,13.732,13.402,13.26,0.0,19.6970261,50.49465,0.234,0.323,0.00066,0.00064,-0.054,-0.065,0.085,0.008,-0.134,0.134,1
1.0,0,0,0,0,19.27153892,186.77093,2455019.771,0.0,,0.031,2.7594,,1219.8,0.031585,8.48241,1.93,0.1171,89.97,393.0,5.66,55.02,0.0,0.0,0.2589,0.4639,6.437265,28.490973,37.1,2,67.0,1.0,0.8388,,,4077.0,4.702,-0.24,0.56,0.576,,293.97336,50.53191,15.385,16.618,15.383,14.857,14.592,13.405,12.775,12.589,0.0,19.598247,50.53192,0.78,0.05,-0.00076,0.00145,0.2,-0.17,0.26,0.28,-0.23,0.36,1
1.0,0,0,0,0,10.06524317,136.28906,2454969.289,0.0,,0.628,1.369,,1053.3,0.031153,18.09666,1.91,0.076,89.22,488.0,13.43,45.9,0.0,0.0,0.2589,0.4639,5.446764,21.658537,30.3,2,126.0,2.0,0.0088,,,4077.0,4.702,-0.24,0.56,0.576,,293.97336,50.53191,15.385,16.618,15.383,14.857,14.592,13.405,12.775,12.589,0.0,19.598212,50.53192,-0.42,0.02,0.00053,0.00116,0.11,-0.23,0.25,0.17,-0.23,0.28,1
1.0,0,0,0,0,12.3935651,178.74725,2455011.747,0.0,,0.883,3.8896,,916.6,0.032536,0.27483,2.66,0.0983,86.13,677.0,49.68,13.07,0.0,0.0,0.2665,0.398,5.6057496,31.608551,35.8,1,107.0,1.0,0.8571,,,5557.0,4.603,-0.4,0.75,0.832,,296.02133,50.56778,15.505,16.079,15.474,15.258,15.177,14.196,13.783,13.692,0.758,19.73476,50.56789,0.13,0.39,0.00019,0.00011,-0.17,-0.04,0.17,-0.16,0.09,0.18,1
0.998,0,0,0,0,43.84439721,151.93538,2454984.935,0.0,,0.852,6.802,,615.2,0.025934,0.22039,2.87,0.2395,88.27,531.0,18.77,28.2,0.0,0.0,0.2676,0.3928,16.554466,65.59482,83.7,4,29.0,2.0,0.9647,,,5854.0,4.406,-0.12,1.012,0.951,,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.012,20.057603,44.337553,0.19,0.01,0.0002,0.00012,0.12,-0.2,0.23,0.21,-0.03,0.22,1
0.0,0,1,1,0,3.341913228,171.63943,2455004.639,0.0,,1.213,3.813,,725.3,0.243351,0.01791,21.55,0.0415,56.44,1032.0,268.67,2.19,0.0,0.0,0.1959,0.5086,5.0937037,32.72262,39.0,1,780.0,1.0,0.0,,,5295.0,4.551,-0.02,0.811,0.853,,292.31595,38.27029,15.629,16.325,15.556,15.331,15.173,14.14,13.729,13.681,0.0,19.4875286,38.2705,-8.51,0.75,0.00348,-0.00058,-5.106,0.825,5.172,-5.301,0.823,5.364,0
0.773,0,0,1,0,1.626630225,169.820171,2455002.82,0.0,,1.26,2.1145,,1620.6,0.305244,0.09631,32.43,0.026,58.03,1547.0,1355.88,2.38,0.0,0.0,0.2711,0.3858,5.3061833,45.885685,103.6,1,664.0,1.0,0.8796,,,5735.0,4.41,-0.18,0.973,0.889,,294.36819,38.31028,15.279,15.857,15.224,15.031,14.88,13.918,13.59,13.507,0.0,19.6245489,38.309915,0.09,-1.31,-2e-05,0.0008,0.1,-0.809,0.82,-0.006,-0.96,0.96,0
1.0,0,0,0,0,2.711504086,170.03417,2455003.034,0.0,,0.023,3.0099,,837.5,0.026533,0.91618,3.12,0.0401,89.81,1420.0,960.79,7.088,0.0,0.0,0.3024,0.3288,6.3430967,48.726124,64.5,2,494.0,1.0,0.228,,,6214.0,4.442,0.07,1.076,1.169,,291.65353,38.494659,15.541,16.007,15.483,15.341,15.262,14.387,14.104,14.065,0.0,19.4435779,38.494748,0.42,0.32,-0.00037,-0.0003,-0.02,0.05,0.05,0.02,0.1,0.104,1
1.0,0,0,0,0,7.21203748,172.81782,2455005.818,0.0,,0.012,4.0491,,950.4,0.028255,0.99867,3.32,0.077,89.95,1025.0,260.58,14.003,0.0,0.0,0.3024,0.3288,6.1683164,40.04205,51.5,2,165.0,2.0,0.3431,,,6214.0,4.442,0.07,1.076,1.169,,291.65353,38.494659,15.541,16.007,15.483,15.341,15.262,14.387,14.104,14.065,0.0,19.4435697,38.494886,0.07,0.81,-0.00011,-0.00083,0.05,0.07,0.09,0.07,0.19,0.2,1
,0,0,0,1,14.1798187,171.50237,2455004.502,0.0,,0.1601,2.505,,459.9,0.019561,7.76746,1.88,0.1137,89.95,711.0,60.35,43.54,0.0,0.0,0.2714,0.3854,,,11.2,1,,,,,,5799.0,4.539,-0.1,0.878,0.975,,291.0448,51.321671,15.727,16.243,15.658,15.506,15.404,14.464,14.175,14.149,,,,,,,,,,,,,,0
1.0,0,0,0,0,8.47237911,174.16212,2455007.162,0.0,,0.022,2.7245,,1123.5,0.030119,3.86328,2.59,0.0778,89.95,751.0,75.44,24.47,0.0,0.0,0.2043,0.4966,5.7419868,39.867977,47.6,2,159.0,1.0,0.9241,,,5354.0,4.587,-0.08,0.788,0.884,,296.36652,51.319519,15.339,15.945,15.271,15.079,14.978,14.006,13.555,13.453,0.046,19.7578029,51.31958,1.18,0.22,-0.00048,0.00037,-0.148,0.09,0.17,-0.097,0.04,0.106,1
0.989,0,0,0,0,60.4189369,181.16367,2455014.164,0.0,,0.094,5.039,,931.3,0.027422,4.26444,2.36,0.2884,89.94,390.0,5.49,93.71,0.0,0.0,0.2043,0.4966,6.335456,15.139797,20.1,2,22.0,2.0,0.6244,,,5354.0,4.587,-0.08,0.788,0.884,,296.36652,51.319519,15.339,15.945,15.271,15.079,14.978,14.006,13.555,13.453,0.424,19.757766,51.31959,-0.06,0.26,0.0007,0.00025,0.0,0.53,0.53,0.09,0.46,0.46,1
1.0,0,0,0,0,12.611904345,180.892284,2455013.892,0.0,,0.55,5.1497,,6105.6,0.073758,0.61222,7.4,0.1058,88.17,753.0,76.15,17.27,0.0,0.0,0.2622,0.4035,31.536423,207.6196,277.2,1,104.0,1.0,0.0586,,,5795.0,4.508,-0.02,0.919,0.992,,289.11221,51.737381,15.14,15.659,15.072,14.918,14.825,13.942,13.546,13.478,0.0,19.2741411,51.737685,-0.232,1.099,0.00117,0.00148,-0.065,-0.058,0.087,-0.033,-0.017,0.037,1
0.0,0,1,0,0,1.433769925,170.403536,2455003.404,0.0,,1.268,1.8868,,1976.3,0.318591,0.1372,46.58,0.0256,58.99,1920.0,3209.29,2.46,0.0,0.0,0.2904,0.3534,10.709492,67.78838,112.6,1,481.0,1.0,0.0003,,,6017.0,4.22,0.02,1.339,1.083,,290.84369,37.728828,15.122,15.561,15.088,14.934,14.832,13.985,13.638,13.579,0.021,19.389588,37.728457,0.4,-1.34,-0.00021,0.00026,-0.009,-0.105,0.106,0.035,-0.1,0.11,0
0.0,0,1,1,0,10.31872301,173.31543,2455006.315,0.0,,1.215,3.836,,871.7,0.247006,0.03681,28.59,0.0944,78.15,876.0,139.26,5.92,0.0,0.0,0.2844,0.3661,9.854863,34.775192,38.2,1,130.0,1.0,0.9336,,,5927.0,4.409,0.07,1.06,1.05,,291.84891,37.713501,15.065,15.603,15.003,14.834,14.722,13.817,13.51,13.437,0.0,19.4567842,37.711519,8.13,-7.13,-0.00697,0.0046,3.77,-3.47,5.12,2.83,-3.84,4.77,0
1.0,0,0,0,0,2.539183147,169.67494,2455002.675,0.0,,0.238,2.4282,,382.1,0.017724,1.46261,2.06,0.0355,88.28,1332.0,743.09,7.93,0.0,0.0,0.2291,0.4603,4.680462,34.037075,38.9,1,528.0,1.0,0.2119,,,5519.0,4.35,0.14,1.062,0.921,,291.43997,37.905659,15.026,15.535,14.987,14.808,14.762,13.812,13.465,13.358,0.085,19.4293279,37.90564,-0.18,-0.06,3e-05,-0.00019,0.15,0.21,0.26,0.1,0.25,0.26,1
1.0,0,0,0,0,6.770300385,170.57662,2455003.577,0.0,,0.838,2.0844,,1304.0,0.037414,1.45164,2.77,0.064,86.84,812.0,102.87,15.21,0.0,0.0,0.308,0.3117,6.5691905,43.840405,50.8,1,200.0,1.0,0.9274,,,5653.0,4.656,-0.84,0.679,0.767,,290.87051,38.273628,15.591,16.126,15.562,15.362,15.258,14.318,13.91,13.828,0.005,19.3913608,38.273428,-0.31,-0.73,0.0002,0.00057,0.09,0.065,0.11,0.05,-0.018,0.05,1
0.0,0,1,1,1,0.444291966,169.865406,2455002.865,0.0,,1.258,2.0792,,10967.0,0.396105,0.42351,27.51,0.0101,39.97,1836.0,2706.26,1.641,0.0,0.0,0.2337,0.4535,40.64358,277.1132,299.7,1,1466.0,1.0,0.8848,,,5255.0,4.678,-0.72,0.636,0.709,,290.99689,38.28492,15.748,16.397,15.713,15.47,15.327,14.33,13.832,13.751,0.0,19.39991596,38.2751521,5.224,-35.165,-0.0478,0.2722,1.47,-7.217,7.365,0.65,-7.91,7.94,0
1.0,0,0,0,0,20.06036336,147.46554,2454980.466,0.0,,0.556,3.3203,,1494.7,0.036455,3.09445,1.96,0.115,89.21,361.0,4.0,40.4,0.0,0.0,0.4175,0.2365,7.1802754,27.241827,35.2,4,59.0,2.0,0.7533,,,3950.0,4.754,-0.46,0.493,0.502,,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.016,19.0719547,39.27833,0.56,0.04,-0.00124,-0.0001,0.0,-0.03,0.03,-0.18,-0.15,0.23,1
1.0,0,0,0,0,46.1842039,165.23729,2454998.237,0.0,,0.013,4.758,,1394.7,0.033974,3.99779,1.83,0.2005,89.99,273.0,1.32,76.67,0.0,0.0,0.4175,0.2365,6.2605453,18.020908,26.0,4,25.0,3.0,0.8358,,,3950.0,4.754,-0.46,0.493,0.502,,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.006,19.071943,39.27801,0.08,-1.12,-0.00044,0.00144,-0.07,0.04,0.08,-0.25,-0.06,0.26,1
0.952,0,0,0,0,23.9800854,147.537,2454980.537,0.0,,0.95,5.351,,104.0,0.011879,0.05654,1.31,0.1602,85.45,649.0,41.94,11.98,0.0,0.0,0.2676,0.3928,4.1784496,10.87813,17.1,4,56.0,4.0,0.9971,,,5854.0,4.406,-0.12,1.012,0.951,,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.096,20.05763,44.33791,1.2,1.28,-7e-05,-0.000102,0.1,-0.62,0.64,0.3,-0.46,0.53,1
0.994,0,0,0,0,7.82502168,136.54995,2454969.55,0.0,,0.708,2.186,,520.8,0.022312,2.54508,1.2,0.0614,87.99,494.0,14.05,20.2,0.0,0.0,0.4175,0.2365,3.8379083,12.582854,15.9,4,154.0,4.0,0.251,,,3950.0,4.754,-0.46,0.493,0.502,,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.048,19.07197,39.27813,1.18,-0.7,-0.00071,0.00031,0.31,-0.45,0.55,0.11,-0.58,0.59,1
1.0,0,0,0,0,3.895936525,170.527552,2455003.528,0.0,,0.524,2.3111,,8544.8,0.08689,2.31292,7.34,0.046,87.56,1005.0,241.62,12.29,0.0,0.0,0.2521,0.421,35.58241,375.5263,370.8,1,275.0,1.0,0.1164,,,5557.0,4.592,-0.3,0.774,0.866,,294.65524,39.308361,15.725,16.318,15.676,15.471,15.299,14.364,13.969,13.924,0.0,19.6436833,39.308328,0.026,-0.115,0.00211,-0.00111,-0.246,0.238,0.342,-0.01,-0.012,0.016,1
0.999,0,0,0,0,22.36646466,175.45862,2455008.459,0.0,,0.4,5.228,,986.8,0.028938,1.12517,2.32,0.1449,89.26,536.0,19.45,31.0,0.0,0.0,0.2521,0.421,6.2514634,25.599396,32.1,1,48.0,1.0,0.4848,,,5395.0,4.615,-0.34,0.734,0.821,,294.71063,39.52174,15.583,16.2,15.535,15.318,15.201,14.236,13.849,13.714,0.799,19.647371,39.52165,-0.15,-0.33,0.00016,-0.00016,0.08,-0.09,0.12,0.09,-0.21,0.23,1
1.0,0,0,0,0,1.625522174,170.8266564,2455003.827,0.0,,0.076,2.38963,,7969.0,0.080543,1.28198,9.73,0.0265,89.22,1579.0,1467.41,5.6364,0.0,0.0,0.224,0.4695,43.135384,712.5235,799.7,1,657.0,1.0,0.254,,,5539.0,4.322,0.16,1.106,0.935,,293.87192,38.422939,15.001,15.595,14.923,14.746,14.625,13.656,13.355,13.307,0.0,19.59146547,38.4227927,0.147,-0.53,-0.00134,-0.00226,0.01,0.195,0.195,-0.037,-0.01,0.038,1
0.0,1,0,1,0,7.544039,171.7982,2455004.798,0.0,,1.175,6.222,,322.6,0.194187,0.00393,17.47,0.0731,58.94,838.0,116.46,2.28,0.0,0.0,0.2711,0.3858,4.5001316,12.162734,14.2,1,143.0,2.0,0.0016,,,5657.0,4.567,-0.18,0.824,0.919,,293.94116,38.601101,15.559,16.125,15.509,15.316,15.222,14.282,13.905,13.841,,19.596854,38.6029,32.76,6.49,,-0.00203,,,,,,,0
1.0,0,0,0,0,9.02930689,177.20422,2455010.204,0.0,,0.024,3.1449,,1019.8,0.028718,2.66613,2.57,0.0796,89.94,757.0,77.75,22.57,0.0,0.0,0.2043,0.4966,7.610865,47.37303,53.9,1,146.0,1.0,0.894,,,5349.0,4.526,-0.12,0.82,0.824,,290.33362,38.72823,15.387,16.037,15.302,15.108,14.931,13.931,13.479,13.429,0.097,19.3555667,38.728308,-0.36,0.28,-0.00038,-6e-05,0.23,0.18,0.29,-0.08,0.29,0.3,1
0.053,0,1,0,0,10.328035714,174.581054,2455007.581,0.0,,0.281,7.7915,,16918.0,0.118805,0.23528,13.28,0.0888,88.54,843.0,119.31,10.988,0.0,0.0,0.2676,0.3928,76.945915,589.42316,636.8,1,114.0,1.0,0.529,,,5627.0,4.359,-0.1,1.024,0.874,,287.69675,38.886452,15.646,16.254,15.594,15.386,15.256,14.332,13.883,13.844,0.0,19.17978539,38.8864195,0.088,-0.11,0.001,0.0008,-0.072,-0.022,0.075,-0.031,-0.042,0.053,0
1.0,0,0,0,0,143.2063047,154.23552,2454987.236,0.0,,0.379,8.9302,,10566.0,0.094044,1.83449,8.9,0.5336,89.83,308.0,2.14,125.8,0.0,0.0,0.224,0.4695,45.13809,115.57215,138.8,5,9.0,2.0,-1.0,,,5485.0,4.556,0.21,0.867,0.986,,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.081,19.0189038,38.947157,-0.232,-0.442,-0.0003,0.0009,-0.031,-0.042,0.052,0.031,-0.032,0.044,1
0.95,0,0,0,0,6.164876,135.63916,2454968.639,0.0,,0.646,3.262,,55.8,0.007192,0.69664,0.79,0.0648,86.69,1021.0,256.35,11.19,0.0,0.0,0.2676,0.3928,2.6950479,11.552998,14.4,4,207.0,3.0,0.6301,,,5854.0,4.406,-0.12,1.012,0.951,,300.86398,44.337551,12.882,13.293,12.85,12.706,12.646,11.752,11.494,11.431,0.567,20.057606,44.33745,0.3,-0.34,1.2e-05,3e-05,-0.8,-0.22,0.8,-0.7,-0.04,0.7,1
0.745,0,0,0,0,60.32494216,243.892578,2455076.893,0.0,,0.224,6.6188,,20280.0,0.128744,2.37656,12.19,0.2998,89.83,411.0,6.77,77.04,0.0,0.0,0.224,0.4695,88.82677,323.38303,347.2,5,22.0,1.0,0.0005,,,5485.0,4.556,0.21,0.867,0.986,,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.051,19.01890178,38.9471811,-0.316,-0.356,0.0011,0.0,-0.01,0.012,0.016,0.065,0.042,0.078,1
,0,0,0,0,29.1598615,150.69922,2454983.699,0.0,,0.3619,4.803,,488.0,0.02018,1.92739,1.91,0.1847,89.38,524.0,17.85,44.2,0.0,0.0,0.2209,0.4742,,,11.6,5,,,,,,5485.0,4.556,0.21,0.867,0.986,,285.28363,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,,,,,,,,,,,,,,1
0.0,0,0,1,1,1.540397253,170.50479,2455003.505,0.0,,1.225,2.1541,,816.1,0.257087,0.06102,25.69,0.0264,51.56,1470.0,1105.68,1.971,0.0,0.0,0.2555,0.4191,7.5703845,32.004185,38.8,1,842.0,1.0,0.6173,,,5663.0,4.53,0.21,0.915,1.034,,286.92639,38.921631,15.974,16.573,15.894,15.718,15.607,14.629,14.281,14.171,0.0,19.128356,38.9206,-2.91,-3.71,0.00168,0.00205,-6.5,0.31,6.5,-6.6,0.18,6.6,0
0.0,0,0,1,1,2.99025443,171.9834,2455004.983,0.0,,0.014,5.414,,589.2,0.021279,0.17407,1.7,0.0367,89.81,918.0,168.45,4.349,0.0,0.0,0.1054,0.6323,4.439786,35.481506,48.5,1,454.0,1.0,0.0,,,4667.0,4.578,0.1,0.731,0.737,,287.74881,38.92955,15.842,16.828,15.856,15.42,15.132,14.024,13.419,13.279,0.0,,,137.34,-4.82,-0.07562,0.0026,9.915,-0.051,9.915,9.688,0.06,9.688,0
1.0,0,0,0,0,1.594745374,170.6483505,2455003.648,0.0,,0.514,1.9604,,15044.0,0.115879,1.77544,11.3,0.0258,85.25,1539.0,1329.42,6.203,0.0,0.0,0.2965,0.3342,62.03516,1015.921,1009.3,1,762.0,1.0,1.0,,,5934.0,4.491,-0.38,0.893,0.901,,285.21381,39.027481,15.53,16.028,15.49,15.316,15.2,14.35,13.941,13.917,0.0,19.0142466,39.0273461,-0.31,-0.482,-0.0009,0.0006,0.009,-0.004,0.01,0.024,0.013,0.027,1
1.0,0,0,0,0,4.783002698,170.508434,2455003.508,0.0,,0.003,2.335,,1008.7,0.028315,3.45234,2.5,0.0535,89.99,886.0,145.48,16.102,0.0,0.0,0.186,0.5256,7.252221,57.638233,70.6,1,281.0,1.0,0.5746,,,5170.0,4.574,0.18,0.807,0.891,,287.09399,39.060719,15.119,15.847,15.037,14.808,14.681,13.643,13.232,13.203,0.282,19.1396047,39.060762,0.2,0.15,-0.00022,2e-05,0.034,0.001,0.034,0.058,0.239,0.25,1
