koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
,1,1,0,0,0.73553763,131.5246162,,2.0,,,,,,,,,,,,2,,,,,,,,,295.74377,50.830921,15.009,,,,,,,,,,,,0
0.0,0,1,0,0,213.3990406,274.209685,0.981,6.5043,13930.0,1.79085,35.2,89.65,468.0,11.32,162.75,0.3259,114.80503,272.5018,370.9,1,7.0,1.0,0.5372,6960.0,4.069,-0.16,1.83,1.435,293.49066,48.095371,13.381,0.121,-0.156,-0.17,0.0001,-0.0003,0.017,0.027,0.032,-0.184,-0.146,0.235,0
0.0,0,1,0,0,6.40802979,134.0732,1.287,2.9288,7784.1,0.34444,51.44,81.85,1157.0,424.01,9.08,0.3058,71.1042,220.94595,108.2,1,15.0,1.0,0.6547,6261.0,4.293,-0.26,1.194,1.017,295.15491,43.444321,14.078,0.895,0.013,0.121,-0.0002,0.0,-0.012,-0.006,0.013,-0.095,-0.002,0.095,0
0.0,1,0,0,1,0.962835804,132.198475,0.836,4.9844,14328.0,0.06517,458.02,55.39,7100.0,602806.92,1.4726,0.0005,595.42206,1250.0057,209.2,1,1399.0,1.0,-1.0,3982.0,1.464,0.07,32.244,1.104,297.69974,40.641468,10.82,,,,,,10.09,3.75,10.76,10.429,3.795,11.098,0
0.022,0,1,0,0,4.639602084,135.09909,0.634,3.4636,25079.0,0.8502,19.96,86.32,1285.0,643.95,9.89,0.2946,51.303,375.24503,131.0,1,136.0,1.0,0.9541,6078.0,4.223,-0.56,1.194,0.868,296.35413,48.863621,16.803,0.0,3.7068,-1.6668,0.0045,-0.0006,,,,0.19,-0.187,0.27,0
0.0,0,1,1,1,2.991885335,134.17581,0.95,7.4319,1356.9,0.0095,3.94,54.87,1209.0,505.77,1.6504,0.2865,43.630314,175.87105,160.2,1,445.0,1.0,0.1991,5750.0,4.464,-0.68,0.839,0.747,298.57819,40.67548,14.011,,-129.91,39.5,,-0.01524,-8.1,2.902,8.604,-8.305,2.942,8.81,0
0.0,0,1,1,0,1.327471395,131.583734,0.897,5.2334,5673.8,0.0379,7.08,53.88,1395.0,892.4,1.5227,0.2175,76.56943,451.7497,218.7,1,861.0,1.0,-1.0,5232.0,4.519,-0.32,0.777,0.727,299.81671,45.332821,15.818,0.0,117.21,-114.11,-0.2306,0.2255,,,,,,,0
0.0,0,0,1,1,0.566792595,131.817,0.068,2.637,19.9,0.31686,0.5,87.78,2548.0,10020.28,1.752,0.3029,3.940297,8.568271,9.4,1,2368.0,1.0,0.5146,6277.0,4.322,-0.44,1.121,0.961,291.24664,42.562382,12.982,0.0,0.24,-2.46,-6e-06,3.4e-05,-0.09,-1.66,1.66,-0.14,-1.74,1.74,0
0.0,0,1,0,0,1.247156944,132.36584,25.224,2.6779,134760.0,342.90933,26042.9,34.03,4120.0,68223.38,30.4,0.1392,200.2326,1831.0682,92.4,1,200.0,1.0,0.2274,4770.0,2.605,-0.24,9.67,1.373,294.10733,46.209469,17.474,0.0,-0.4249,0.1219,-0.21,0.38,0.42,-0.81,0.92,-0.118,-0.307,0.329,0
0.0,0,1,1,1,2.119100054,132.59118,1.247,8.2163,1651.1,0.01222,34.34,29.0,1571.0,1435.29,1.426,0.302,41.63051,300.82666,195.7,1,507.0,1.0,0.3547,6292.0,4.426,-0.08,1.078,1.129,294.30585,40.193779,13.835,,-33.511,-30.69,,,-5.482,-4.458,7.066,-5.606,-4.523,7.203,0
0.0,0,1,0,0,1.466535757,131.992658,0.824,0.8222,1346.4,5.71501,4.28,84.54,1671.0,1849.31,8.66,0.2916,5.890401,37.948864,86.1,1,1825.0,1.0,0.3603,5888.0,4.387,-0.22,1.02,0.924,292.35748,49.514511,15.446,0.052,0.34,-0.07,-0.00027,-4e-05,0.04,0.19,0.19,0.05,0.13,0.14,0
1.0,0,1,0,0,8.870415578,137.481093,1.206,1.2864,873.1,0.80126,39.46,85.37,1151.0,414.26,14.94,0.2946,10.052048,39.57395,43.8,1,72.0,1.0,0.5157,6022.0,4.027,-0.62,1.514,0.888,290.14914,50.239178,13.579,,-0.33,-0.94,7e-05,,-0.04,0.13,0.14,-0.17,-0.03,0.17,0
0.0,0,0,1,0,1.49131759,132.1676,0.467,4.721,25.8,0.09793,1.26,78.06,2475.0,8873.77,2.258,0.291,3.3262906,7.7066283,10.3,1,903.0,1.0,0.4753,6014.0,3.782,-0.12,2.429,1.303,298.30786,41.965389,13.953,0.0,-13.0,-9.3,0.000275,0.000198,-3.5,-1.1,3.6,-3.5,-1.14,3.7,0
1.0,0,0,0,0,19.57783279,131.71421,0.694,1.9857,432.6,8.84332,1.96,89.3,621.0,35.14,56.4,0.2291,6.975619,31.900154,37.2,1,72.0,1.0,0.0307,5620.0,4.533,0.06,0.884,0.971,290.44067,38.52356,12.624,0.096,-0.3,-0.31,8.3e-05,0.0001,0.23,-0.38,0.45,0.17,-0.29,0.33,1
0.0,0,1,1,1,3.04476607,132.43708,1.159,9.568,272.6,0.00411,15.7,23.46,1126.0,379.01,1.263,0.2711,5.264446,34.67213,67.0,1,448.0,1.0,0.7973,5627.0,4.568,-0.18,0.818,0.91,293.68225,45.511398,14.506,0.0,2.59,4.08,-0.000522,-0.000863,0.33,3.15,3.16,0.42,3.12,3.15,0
0.982,0,0,0,0,70.9672087,182.66991,0.545,6.9623,784.7,1.16776,2.84,89.54,438.0,8.66,67.7,0.2602,11.8449955,31.67353,69.3,2,16.0,1.0,0.8771,5818.0,4.464,0.1,0.986,1.032,293.88541,39.51981,12.72,0.019,-0.05,-0.27,0.00026,0.00011,-0.37,0.21,0.42,-0.39,0.39,0.55,1
0.0,0,1,0,0,4.45543346,134.453921,0.469,5.116,245680.0,0.77635,51.69,87.12,1106.0,354.27,9.3396,0.2622,204.35225,1942.4447,508.6,1,353.0,1.0,-1.0,5780.0,4.438,0.0,1.0,1.0,298.33798,41.075291,17.046,,-0.53411,-1.3957,,-0.02,-2.607,6.48,6.984,-0.212,0.023,0.213,0
0.0,0,1,1,0,14.323889947,135.225964,1.073,4.83729,69072.0,1.08687,45.93,87.3,720.0,63.62,22.759,0.2676,240.50336,1197.7502,834.3,2,44.0,1.0,0.0262,5853.0,4.529,-0.1,0.895,0.99,294.59052,41.94651,16.095,,-0.2573,-0.552,,,0.39,0.96,1.03,0.07,0.064,0.095,0
0.0,0,1,0,0,20.427232317,135.862807,5.499,3.46429,121810.0,42.61535,601.32,86.78,749.0,74.27,98.0,0.302,243.7305,823.66846,526.6,1,22.0,1.0,0.488,6167.0,4.354,-0.12,1.121,1.032,296.65707,46.38052,16.677,0.0,0.7253,0.9873,0.05,0.1,-0.245,-0.619,0.666,0.067,-0.187,0.199,0
1.0,0,0,0,0,105.6552651,230.09865,0.371,9.39,1366.9,0.96789,4.22,89.74,407.0,6.51,83.0,0.2555,12.972715,31.695293,42.3,3,12.0,2.0,0.5242,5741.0,4.331,0.16,1.136,1.01,294.61365,45.984619,15.356,0.007,-0.52,0.26,0.00074,-0.00073,0.34,0.13,0.37,0.42,0.058,0.42,1
0.0,0,1,0,0,4.029803201,134.422433,0.17,4.4301,191070.0,1.07012,47.58,89.0,1233.0,545.64,9.721,0.2889,185.69005,1234.3845,352.3,1,153.0,1.0,0.258,6024.0,4.385,-0.06,1.078,1.028,285.68704,38.26115,16.936,0.0,-4.33793,0.27288,-0.06,0.02,,,,0.023,-0.135,0.137,0
0.0,0,1,1,0,1.303858554,131.606872,0.928,4.36797,126640.0,0.27848,73.29,71.49,2080.0,4438.11,2.925,0.3023,288.45364,3417.2737,904.0,1,479.0,1.0,-1.0,6282.0,4.207,-0.24,1.343,1.057,298.13248,41.33427,15.475,,2.6265,-0.5141,0.159,,-8.7,-1.27,8.8,0.061,0.183,0.193,0
1.0,0,0,0,0,3.18899015,133.52624,0.526,2.722,66.2,0.8565,0.98,86.09,1309.0,693.65,7.72,0.2514,4.348954,15.672577,18.4,3,416.0,2.0,0.4274,5700.0,4.327,0.34,1.176,1.071,288.64627,50.788979,13.351,0.003,0.33,-1.1,-1.8e-05,0.000112,-0.2,-0.24,0.31,-0.24,-0.16,0.29,1
0.0,0,1,0,0,1.570518376,132.340523,1.295,3.2035,2213.2,0.05564,450.76,48.03,4106.0,67267.85,1.936,0.2105,33.035736,365.53564,76.7,1,681.0,1.0,0.0,5314.0,2.782,0.07,11.82,3.083,295.20288,38.51955,10.055,0.0,0.221,-0.172,-0.00016,-8.7e-05,0.53,0.2,0.57,0.54,0.09,0.55,0
0.0,0,1,0,0,115.9943364,139.57168,0.028,2.4136,37571.0,111.38106,13.66,90.0,265.0,1.16,429.48,0.0628,91.657845,245.62495,102.4,1,10.0,1.0,0.6357,4530.0,4.566,0.22,0.735,0.725,298.12396,42.403172,15.852,0.0,0.649,0.209,0.033,0.01,-2.67,-0.26,2.69,-0.134,-0.011,0.134,0
,0,1,0,0,0.623441636,131.6792187,1.2127,1.46001,19340.0,0.92312,29.19,63.03,1711.0,2025.22,2.667,0.2768,74.91694,1084.5835,164.7,1,1814.0,1.0,,5319.0,4.612,-0.96,0.654,0.638,296.59149,50.490028,15.626,0.0,-3.7663,2.2295,-0.0218,0.0035,9.782,-2.393,10.071,0.128,0.241,0.273,0
0.0,0,1,1,1,14.5417471,137.58734,1.214,5.6067,1088.6,0.02151,163.25,78.74,1494.0,1176.23,6.22,0.1874,67.485466,70.884125,71.2,1,90.0,1.0,0.8135,5032.0,3.042,-0.34,5.922,1.41,292.16907,41.619759,13.763,0.0,54.31,64.68,-0.05865,-0.06959,5.195,5.568,7.615,5.084,5.565,7.538,0
0.0,0,1,0,0,2.81753381,132.8937,1.373,2.1551,3836.0,0.22959,52.91,72.57,1494.0,1180.61,4.58,0.3029,30.209982,116.50082,39.3,1,32.0,1.0,-1.0,6313.0,4.325,-0.58,1.098,0.929,294.77493,43.592918,14.248,0.149,0.34,0.06,-0.00068,-0.0001,-0.007,-0.062,0.063,0.037,-0.124,0.13,0
0.994,0,0,0,0,0.762132307,131.61542,0.399,1.22,63.7,2.90188,0.75,84.88,1872.0,2913.14,4.47,0.224,3.0928328,12.593084,11.5,2,1656.0,2.0,0.9864,5594.0,4.489,0.16,0.934,0.981,285.38742,45.049049,14.305,0.091,1.01,0.55,-8.6e-05,-2.5e-05,0.16,0.25,0.3,0.07,0.19,0.2,1
0.0,0,0,1,0,56.6993107,146.1473,1.264,7.0706,5824.7,0.18266,539.16,87.69,1261.0,598.36,31.4,0.1324,18.854288,43.611156,76.3,1,19.0,1.0,0.9748,4727.0,2.497,0.02,13.547,2.1,294.07938,39.729641,11.356,0.0,-8.147,2.222,0.04,-0.011,-3.873,1.214,4.059,-4.152,1.232,4.331,0
0.0,1,0,1,1,161.252247,189.10948,0.892,23.467,2185.9,0.01806,4.49,88.25,303.0,2.0,29.17,0.2665,35.168217,65.52295,84.1,1,7.0,1.0,0.0,5555.0,4.502,-0.46,0.811,0.762,298.94366,40.40519,14.178,0.0,0.22,-0.99,0.00058,0.0008,-0.16,0.03,0.16,-0.24,-0.1,0.25,0
0.0,1,0,1,1,0.867719291,132.165597,1.27,6.323,2651.8,0.06263,37.79,20.52,2106.0,4662.2,1.356,0.3032,60.612396,467.77933,157.1,1,1545.0,1.0,0.9743,6220.0,4.398,-0.22,1.056,1.013,298.49451,40.733608,14.445,,-3.08,-93.48,,,-0.024,-6.55,6.55,0.139,-7.297,7.298,0
,0,1,0,0,0.84112187,132.164939,1.0871,2.0431,75070.0,1.16858,39.34,72.19,1514.0,1240.91,3.52,0.1967,,,89.7,1,,,,5048.0,4.571,-0.42,0.707,0.679,281.7446,44.16964,16.055,,,,,,,,,,,,0
,0,1,0,0,0.828326025,132.175806,1.3292,1.42721,10718.0,0.78913,49.67,64.17,1845.0,2739.59,3.059,0.2184,,,164.5,1,,,,5400.0,4.382,0.02,0.978,0.842,297.20352,41.228909,15.044,,,,,,,,,,,,0
0.0,0,1,0,0,1.219324537,131.94673,0.489,4.7501,379060.0,0.41664,60.62,81.21,1569.0,1432.21,3.1992,0.2396,280.80106,1577.2134,241.0,1,443.0,1.0,-1.0,5455.0,4.458,-0.08,0.897,0.844,293.76782,46.237591,16.4,0.0,5.04258,-2.73481,0.0,0.0,,,,,,,0
0.0,0,1,0,0,2.401751509,133.711919,5.25,2.0835,25044.0,7.13655,268.75,66.1,888.0,146.91,12.96,0.1554,79.546936,789.36035,83.1,1,472.0,1.0,0.0,4577.0,4.688,-0.9,0.557,0.552,297.75845,41.513641,15.927,0.0,-0.033,-0.188,-0.0076,-0.0028,0.07,0.043,0.082,-0.032,-0.128,0.132,0
0.0,0,1,0,0,36.97709537,133.6264,0.75,5.2063,217140.0,5.46547,59.66,89.41,546.0,21.08,73.37,0.2622,234.72693,585.96,204.9,1,19.0,1.0,0.0,5780.0,4.438,0.0,1.0,1.0,288.44485,41.172604,17.066,0.0,-3.683,-0.6645,-0.1,0.0,6.985,1.478,7.14,1.844,-0.051,1.844,0
0.0,0,1,0,0,16.371883638,140.020073,1.066,3.44467,65927.0,3.32598,70.73,88.31,840.0,117.9,36.12,0.2678,183.5569,811.5932,639.8,1,40.0,1.0,0.0,5642.0,4.114,-0.02,1.415,0.95,298.67557,44.175732,15.879,0.0,1.233,-0.295,0.108,-0.011,-4.31,-0.03,4.31,0.048,0.095,0.107,0
0.0,0,1,0,0,2.617284592,132.390683,0.743,9.5545,231450.0,0.08069,162.67,76.05,2013.0,3885.11,3.08,0.2665,610.2313,5194.2383,1215.2,1,302.0,1.0,-1.0,5510.0,3.641,-0.56,2.649,1.119,300.33557,44.986271,16.304,,-2.82644,0.07506,-0.18,,,,,0.096,-0.179,0.203,0
0.0,0,1,0,0,10.14873521,136.02501,0.965,5.603,116120.0,0.74915,71.11,86.54,1045.0,281.19,15.98,0.3036,178.4756,1191.1282,250.9,1,127.0,1.0,0.0,6366.0,4.239,-0.26,1.296,1.059,295.19583,42.418911,16.798,0.0,0.5155,-4.194,0.004,-0.026,-0.14,6.676,6.678,0.01,-0.089,0.09,0
0.0,0,1,0,0,2.897436854,132.038502,0.642,3.2833,289810.0,2.17358,64.69,86.27,1277.0,627.44,9.881,0.2622,164.69688,1337.8289,274.2,1,213.0,1.0,0.3308,5780.0,4.438,0.0,1.0,1.0,300.87231,44.144318,17.687,,1.1886,-0.8201,,-0.35,-0.1,3.7,3.7,0.171,-0.27,0.32,0
0.0,0,0,0,0,5.546083089,133.50348,0.902,2.717,2211.0,0.37243,22.27,83.88,2336.0,7027.09,8.46,0.3221,29.96207,154.73193,56.4,1,238.0,1.0,0.1774,7358.0,3.538,-0.08,4.037,2.054,287.80722,43.188782,12.252,0.0,0.107,0.18,8.5e-05,3.4e-05,-0.014,0.014,0.02,0.028,0.128,0.131,1
0.0,1,0,1,0,6.87366398,136.13966,0.958,7.0845,9766.9,0.04032,12.01,78.12,859.0,128.52,4.65,0.2787,57.24013,304.21152,143.2,2,165.0,2.0,0.7898,5662.0,4.575,-0.26,0.805,0.899,300.41293,46.380669,15.933,0.0,10.857,-13.065,-0.0802,0.1016,2.606,-3.995,4.77,3.062,-4.66,5.576,0
0.0,1,0,1,0,6.87366412,132.4575658,,4.85,,,,,,,,,57.153233,304.55658,,2,167.0,1.0,0.9906,,,,,,300.41293,46.380669,15.933,0.0,11.951,-12.896,-0.0988,0.111,2.618,-4.003,4.783,3.075,-4.668,5.59,0
0.0,0,1,0,0,0.668483494,132.156558,0.773,2.4129,722770.0,4.54953,138.76,80.64,2082.0,4439.53,4.754,0.2622,115.488144,1359.3583,334.3,1,0.0,1.0,-1.0,5780.0,4.438,0.0,1.0,1.0,298.25992,48.218964,18.792,0.0,-1.4197,-3.5517,-1.0,-2.0,4.473,5.66,7.22,0.147,-0.077,0.166,0
0.086,0,0,1,0,1.070272827,131.835891,1.269,4.2844,9886.5,0.08753,28.73,43.29,1224.0,528.52,1.744,0.1142,62.73239,577.5421,284.0,1,1064.0,1.0,0.1057,4628.0,4.651,-0.1,0.653,0.723,299.17062,40.871059,15.926,0.0,1.869,-6.15,-0.019,0.0547,0.26,-1.96,1.97,1.74,-2.42,3.0,0
0.0,0,1,1,0,0.977170246,132.23783,0.646,3.4842,151.1,0.12489,5.08,69.53,3226.0,25506.22,1.847,0.2477,5.11452,23.688828,94.5,1,1373.0,1.0,0.6681,5596.0,3.48,-0.06,3.938,1.707,295.74759,42.40163,12.439,0.0,54.1,9.71,-0.002097,-0.000357,7.619,4.013,8.611,7.865,4.608,9.115,0
0.0,0,1,0,0,1.135930136,132.396556,1.282,4.5036,27247.0,0.12179,52.05,50.72,1836.0,2683.57,2.025,0.3058,141.12305,2119.8972,551.7,1,1012.0,1.0,-1.0,6247.0,4.489,-0.34,0.954,1.022,292.80579,44.23605,15.524,,,,,,-4.514,3.502,5.713,-4.815,3.377,5.881,0
0.0,1,0,0,0,1.801863222,132.48449,0.681,7.2492,262580.0,0.14231,145.36,76.42,2721.0,12930.1,2.9014,0.3372,193.12521,2031.7355,463.4,1,552.0,2.0,-1.0,7479.0,3.919,-0.3,2.324,1.634,283.0437,47.80463,12.796,,,,,,-0.033,0.015,0.036,0.093,0.112,0.145,0
0.006,0,1,0,0,54.77145968,143.74319,0.637,37.1871,7224.8,0.00605,34.32,86.29,777.0,86.12,9.863,0.2079,22.507479,82.679184,751.1,1,26.0,1.0,0.7223,5145.0,3.466,0.02,3.866,1.594,291.90335,38.925861,13.939,0.878,-0.029,-0.006,2e-05,3e-05,-0.011,0.035,0.037,-0.01,0.07,0.07,0
0.0,0,1,1,0,1.674690886,132.172107,1.212,2.0179,527.4,0.04949,29.78,51.39,1813.0,2558.96,1.943,0.3124,9.8815775,34.659485,118.6,1,798.0,1.0,0.9981,6397.0,4.331,-0.26,1.157,1.042,294.95724,45.405151,13.593,0.0,13.63,-33.7,-0.003235,0.007961,2.357,-5.259,5.763,2.357,-5.27,5.773,0
1.0,0,0,0,0,161.515617,176.49978,0.001,6.548,2215.3,5.47826,2.88,90.0,211.0,0.47,196.22,0.0718,7.962905,18.9777,25.2,2,9.0,2.0,0.7292,4243.0,4.637,0.02,0.641,0.651,295.25116,45.842972,15.561,0.956,0.08,-0.21,0.00019,-0.0001,0.14,0.26,0.3,0.2,0.19,0.28,1
0.0,0,1,1,1,2.112405306,132.97515,1.207,2.5845,489.0,0.02998,19.01,51.03,1225.0,533.2,1.919,0.2521,14.53554,72.62495,42.2,1,512.0,1.0,0.5208,5562.0,4.601,-0.38,0.756,0.845,296.05884,39.613579,14.811,0.0,25.28,19.86,-0.01919,-0.01353,4.945,5.48,7.38,4.455,5.995,7.469,0
0.0,0,0,1,0,1.870990236,132.68949,1.193,1.8432,642.6,0.06708,26.1,58.98,1668.0,1824.38,2.32,0.311,4.617861,30.388378,37.4,1,603.0,1.0,0.0,6384.0,4.419,-0.16,1.086,1.129,293.84235,49.66206,15.546,0.0,-0.31,6.3,0.00014,-0.00359,0.024,4.044,4.044,-0.094,4.042,4.043,0
0.0,0,1,0,0,5.56648691,133.03305,0.935,10.931,694.9,0.00455,43.67,61.4,2618.0,11089.75,1.953,0.1287,4.751684,35.452194,103.6,1,239.0,1.0,0.9947,4694.0,2.564,0.2,12.701,2.156,301.0473,45.087631,9.837,0.0,1.37,0.26,-0.000125,-2.8e-05,2.62,1.62,3.08,2.29,1.16,2.56,0
0.0,0,0,1,0,1.33253834,132.066,0.164,3.737,62.4,0.22737,0.64,86.62,1453.0,1051.03,2.774,0.2396,3.6840456,7.6686325,9.7,1,981.0,1.0,0.0833,5520.0,4.572,-0.08,0.818,0.917,286.43134,42.098339,15.627,0.606,0.7,0.8,-3.4e-05,-4.3e-05,-0.22,0.44,0.5,-0.18,0.32,0.37,0
0.0,0,1,1,1,1.241483276,132.10028,1.227,2.195,141.0,0.03432,27.25,29.46,1847.0,2761.35,1.409,0.3032,4.3959794,20.814898,32.0,1,1079.0,1.0,0.8646,6140.0,4.394,-0.2,1.053,1.001,299.51083,40.474548,13.482,0.0,-21.56,0.95,0.002143,-5.4e-05,-8.566,1.156,8.644,-8.523,1.351,8.629,0
0.0,0,1,0,0,3.01551943,132.943637,0.851,3.1713,159580.0,1.61557,155.81,84.69,1837.0,2692.16,9.192,0.2172,144.5048,1453.2574,367.3,1,521.0,1.0,0.0,5299.0,3.672,-0.16,2.761,1.306,298.88235,41.66333,17.357,0.0,2.3547,-2.3941,0.05,-0.06,-3.8,3.55,5.2,0.175,-0.014,0.176,0
0.0,0,1,0,0,2.112395777,134.034448,1.285,2.7714,262600.0,3.60688,115.26,82.21,1419.0,957.45,9.48,0.2622,185.11295,1719.1823,243.2,1,285.0,1.0,0.6159,5780.0,4.438,0.0,1.0,1.0,296.06036,39.615211,17.388,,-3.85941,-1.84284,-0.1,,10.607,-2.328,10.86,0.183,0.134,0.227,0
0.636,0,0,0,0,14.8444836,143.576,0.149,6.091,177.9,0.55705,2.49,89.54,1092.0,336.06,18.65,0.3218,5.929023,24.633482,10.5,2,74.0,2.0,0.7595,6642.0,4.057,-0.02,1.846,1.421,295.93347,40.300571,12.345,0.0,0.71,0.44,-0.00014,-5.5e-05,0.32,-0.22,0.39,0.4,-0.15,0.43,1
0.0,0,1,0,0,2.252417903,132.436339,1.198,1.9767,32296.0,1.46,27.09,80.57,782.0,88.43,7.32,0.2887,68.8797,898.2408,129.5,1,1007.0,1.0,0.0,3979.0,4.699,-0.26,0.544,0.539,291.8819,37.18911,15.625,0.0,-0.5479,-1.6902,-0.0033,-0.0021,1.27,1.01,1.62,0.04,-0.165,0.17,0
0.0,0,1,0,0,2.900613144,133.422871,0.334,3.7357,165480.0,1.14555,38.63,87.6,1289.0,650.9,7.987,0.2965,185.51428,1399.5994,617.7,1,150.0,1.0,0.1446,5977.0,4.472,-0.3,0.931,0.94,296.43033,39.443489,16.943,0.0,1.5912,-0.0785,0.19,0.02,-10.296,-1.87,10.465,-0.068,0.037,0.077,0
0.0,0,1,0,0,174.7697122,172.472322,1.036,2.3569,68139.0,113.70581,38.79,89.9,294.0,1.77,568.0,0.2787,176.34738,483.7699,100.4,1,9.0,1.0,0.0,5704.0,4.575,-0.3,0.804,0.897,293.15765,40.262711,15.549,0.0,-0.106,0.387,0.018,0.031,-0.015,-0.021,0.026,-0.163,0.197,0.256,0
0.0,0,1,0,0,31.43284649,138.11259,0.815,5.3541,178870.0,3.68913,57.21,89.19,577.0,26.19,57.8,0.2622,69.01308,231.59431,154.0,1,30.0,1.0,0.5458,5780.0,4.438,0.0,1.0,1.0,294.48807,46.334099,17.481,0.0,1.11,0.292,0.0,0.3,-2.446,-12.608,12.844,0.983,-2.783,2.952,0
0.0,0,1,1,1,9.72675447,139.47635,4.676,19.6214,6641.6,0.03551,995.22,33.72,1363.0,815.99,5.62,0.303,131.35042,655.13794,366.4,1,143.0,1.0,0.9699,6327.0,3.84,-0.06,2.433,1.495,292.58875,47.393799,13.211,0.0,75.79,-40.17,-0.542,0.288,,,,,,,0
0.0,0,1,0,0,8.096939227,132.646466,0.786,2.8833,142890.0,5.05108,68.48,88.27,1194.0,481.48,25.97,0.3105,70.50377,327.84207,177.9,1,76.0,1.0,0.1516,6572.0,4.208,-0.28,1.418,1.19,292.7337,37.559311,17.637,0.0,3.2291,0.6529,0.02,0.01,-7.291,-3.471,8.075,-0.084,0.145,0.167,0
0.0,0,1,0,0,0.64234865,131.911078,0.966,2.1184,39597.0,0.54859,25.76,65.02,1829.0,2653.37,2.29,0.2521,64.725174,857.9018,231.7,1,1214.0,1.0,-1.0,5441.0,4.553,-0.26,0.791,0.814,292.13733,38.602348,16.639,0.0,-1.2274,-3.7244,-0.001,-0.014,2.33,5.23,5.73,-0.066,0.011,0.067,0
0.0,0,1,0,0,130.4194187,229.758424,1.258,4.165,2290.9,0.80137,57.51,89.2,473.0,11.79,89.7,0.2847,79.19287,146.04045,90.4,1,11.0,1.0,0.1452,5770.0,3.946,-0.46,1.685,0.915,286.69733,42.45116,11.241,0.0,-1.995,-2.019,0.00264,0.00356,-1.76,-1.24,2.16,-2.41,-1.51,2.84,0
0.0,0,0,1,0,1.78526527,133.1265,1.262,6.2233,1733.1,0.01919,41.19,31.38,1815.0,2563.99,1.479,0.3103,17.985716,91.08538,123.1,1,52.0,1.0,0.8366,6505.0,4.342,-0.06,1.228,1.211,298.22964,41.459839,14.026,0.0,21.36,-3.66,-0.03295,0.00569,9.616,-4.074,10.444,9.507,-4.186,10.388,0
1.0,0,0,1,0,4.8591441,132.6666,0.932,3.8588,2183.6,0.08864,6.9,78.81,1303.0,681.41,4.801,0.3103,19.888205,72.52251,81.6,1,19.0,1.0,0.9156,6586.0,4.361,-0.08,1.207,1.226,297.94922,40.530708,14.113,0.0,1.94,0.68,-0.00333,-0.00229,1.927,0.859,2.109,2.047,0.731,2.174,0
0.0,0,0,1,0,5.95077813,135.06469,0.881,5.6,761.8,0.0464,32.26,78.52,2366.0,7394.55,4.43,0.1697,20.176033,75.78237,71.9,1,229.0,1.0,0.01,5122.0,2.886,0.07,9.828,2.707,293.0748,38.16972,12.861,0.0,5.65,32.66,-0.003434,-0.02097,0.921,9.623,9.667,1.081,9.634,9.694,0
,0,0,1,0,99.673478,219.33483,11.6846,0.968,2496.0,807.69989,576.14,89.38,262.0,1.11,751.0,0.3686,5.4383774,10.807846,12.6,2,12.0,2.0,,4932.0,4.777,-2.5,0.492,0.528,293.05801,45.248821,15.801,0.0,-0.5,0.64,0.0049,-0.0033,-0.62,1.82,1.92,-0.37,1.57,1.61,0
0.0,0,1,1,0,0.955297055,132.179352,1.193,1.7405,846.1,0.10073,18.16,45.21,1550.0,1367.42,1.694,0.2337,3.980288,34.482887,67.3,1,1399.0,1.0,0.9796,5319.0,4.548,-0.56,0.734,0.694,299.78207,44.19981,15.45,0.0,-4.57,4.42,0.00279,-0.00171,-3.85,2.69,4.697,-3.673,3.005,4.745,0
0.0,0,1,1,0,280.476576,299.3871,0.974,32.24,651.2,0.00285,3.16,87.55,268.0,1.22,22.8,0.2676,17.014318,31.690815,38.7,1,5.0,1.0,0.9089,5869.0,4.528,-0.14,0.892,0.98,292.61954,48.081478,13.608,0.0,-0.27,-2.02,8e-05,0.00113,-0.37,-2.49,2.51,-0.47,-2.58,2.63,0
1.0,0,1,0,0,152.8255989,197.41339,0.409,22.688,2173.5,0.09736,34.85,89.53,734.0,68.47,49.4,0.1807,14.746372,26.01456,98.9,1,9.0,1.0,0.0038,4991.0,2.933,-0.18,7.506,1.761,293.77213,44.63847,13.226,0.0,-0.891,-0.625,-0.00079,-0.00115,0.1,0.1,0.2,0.11,0.16,0.19,0
1.0,0,0,0,0,2.41660149,131.53713,0.035,1.9699,83.6,2.74357,0.92,89.79,1343.0,770.05,9.461,0.2514,4.1885123,26.65567,33.7,1,558.0,1.0,0.4768,5705.0,4.444,0.34,1.026,1.069,290.55951,49.943008,12.737,0.163,0.22,-0.52,-2e-05,3e-05,0.2,0.03,0.2,0.16,-0.23,0.28,1
